Gap ID,Category,Gap/Question,Impact/Notes
G0413,Capability Gap,"O comportamento de trava de passo (bloquear avanço se a regra não foi cumprida) e as ações customizadas de evidência (foto obrigatória, assinatura, check-in geolocalizado) dependem de Lightning Web Components rodando em modo offline no app Field Service — recurso opt-in que exige definição e atribuição de permission sets dedicados antes de LWCs funcionarem no app (KB). Não há nenhuma menção nas fontes de que esse setup de permissão já foi mapeado ou de que a equipe tem desenvolvedores LWC dedicados para esse trabalho.","Trata-se de desenvolvimento seasoned (a própria documentação da Salesforce recomenda 'seasoned developers' para LWC offline), não configuração declarativa — é trabalho de build real, não só parametrização do Field Service. Se não estiver no roster de skills do projeto, é um gap de capacidade de entrega, não só de requisito. [KB: field_service_dev.md:27279-27285, 27268]"
G0414,Missing Requirement,"Não há registro de estratégia de push notification / recebimento de despacho quando o dispositivo está em trecho sem rede — o despacho automático (P-02) supõe que a viatura recebe o chamado 'no aplicativo', mas em rodovia com sinal intermitente o mecanismo de entrega (retry, fallback SMS, fila local) não é definido em nenhuma fonte.","Se a notificação de despacho depender só de push online, uma viatura em trecho sem rede pode ficar sem saber que foi acionada até reconectar — indo contra o próprio objetivo do MVP de reduzir tempo de resposta e eliminar dependência do WhatsApp/0800 manual."
G0501,Source Conflict,"A epic (data/epics.json, data/strategy.json) marca E05 como confidence 'Assumed' dizendo que o mecanismo de exposição ao cidadão nunca foi definido. Mas a POC do BSA (20/08) já propõe um desenho concreto: 'link enviado por WhatsApp (texto) ou SMS (voz), aberto no browser, como o app Uber' — só que esse trecho está literalmente rotulado 'GAP DE RESPOSTA' no questionário, ou seja, é premissa do BSA, não decisão confirmada pelo DER-SP por escrito.","Antes de desenhar E05 como 'mecanismo 100% aberto', confirmar com o DER-SP se aceitam especificamente esse desenho (link público não-autenticado, no browser, estilo Uber) ou se querem outra via (dentro do próprio WhatsApp, app nativo, portal separado). Sem essa validação, o time de build corre o risco de construir algo que nunca foi de fato aprovado pelo cliente final."
G0502,Missing Requirement,"O pacote de esforço 'F — Posição e cidadão' (aba O_que_sera_feito) tem P/M/G explicitamente não atribuído, com opções que mudam radicalmente o escopo: P = GPS do app de campo (sem hardware adicional); M = adiciona SMS para o canal 0800; G = AVL embarcado (dispositivo de rastreamento veicular instalado nas 298 viaturas). O documento afirma textualmente que R-07, R-08, R-09 e 8.01 ainda não foram fechados pelo DER.","Essa é a maior variável de custo/complexidade não resolvida de E05: GPS do celular do operador de campo (zero hardware) vs. um rollout de AVL em 298 viaturas (procurement, instalação, integração de telemetria) são propostas de arquitetura totalmente diferentes. Bloqueador de sizing — precisa ser fechado antes de qualquer T-shirt size confiável para E05."
G0503,Missing Requirement,"O pacote 'C — Local na abertura' declara que 'sem os dados de endereço (lat/long) a viatura não é despachada', com confidence 'Premissa' (não confirmada), e o tier G exige 'API GIS'. O próprio texto da POC (seção 18, Limitações) admite: 'a precisão de localização dependerá dos dados de geolocalização e dos serviços de mapa/roteamento utilizados' — mas nenhum documento nomeia qual serviço de mapa/roteamento/geocoding alimenta (a) a triagem inicial lat/long, (b) o mapa ao vivo que C2C e cidadão veem. Nenhum hit em knowledge/ confirma uma escolha (Salesforce Maps? Google Maps Platform? ArcGIS nativo — já listado como 'não fechado' no discovery brief?).","Sem essa decisão, não há como confirmar se o rastreamento em tempo real (mapa da mesa + link do cidadão) depende de uma licença/integração de terceiro (custo e prazo de integração) ou de capacidade nativa do Field Service. Recomendo validar explicitamente com um SA de Salesforce antes do design de E05."
G0504,Ambiguity,"'Painel' é usado no material para duas coisas distintas: (1) a visão operacional da mesa do C2C (mapa + Gantt + fila, pacotes D/F) e (2) o painel de leitura dos gestores, sem operar a mesa (pacote I, indicadores agregados, 'sem meta de SLA'). O texto do pacote I ainda separa 'painel padrão' (P) de 'relatório à medida por CGR' (G) sem dizer se são o MESMO artefato Salesforce com visão gated por perfil, ou dois builds distintos (console de Field Service vs. relatório/CRM Analytics).","O walkthrough de aceite de E05 precisa saber se é 1 objeto (dashboard único, visão por permissão) ou 2 objetos (console C2C + relatório de gestores) — muda o esforço e o teste de aceite."
G0505,Logical Gap,"E02 já confirma que uma segunda viatura abre 'um chamado vinculado' (não usa Work Order Line Item). Nenhum documento diz se o identificador único/protocolo do cidadão continua apontando para UM só rastreamento consolidado quando há dois Work Orders vinculados, ou se o link do cidadão só acompanha o primeiro recurso e o segundo fica invisível para ele.","Justamente no cenário de maior severidade (sinistro com vítimas, guincho + inspeção simultâneos) é onde a 'visão única e rastreável' — o critério de sucesso nº1 do cliente — corre risco de quebrar. Precisa ser testado explicitamente no design de E05, não assumido como resolvido por E02/E03."
G0506,Potential Risk,"O link de rastreamento do cidadão é descrito como aberto no browser, sem menção a autenticação, expiração de token, ou vínculo de uso único ao número de protocolo. O caso pode envolver vítimas de acidente e expõe a posição GPS em tempo real de uma equipe de campo do Estado.","É a instância concreta, dentro de E05, do gap genérico já registrado no discovery brief ('Nenhuma discussão formal de LGPD/DPIA'). Um link persistente e não-autenticado que mostra geolocalização em tempo real, sem expiração após o encerramento do chamado, é exposição real de dados pessoais — deve entrar na próxima rodada de LGPD/DPIA nomeando especificamente este mecanismo."
G0507,Potential Risk,"A persona do cidadão que recebe o link é, por definição, um motorista parado no acostamento em situação de vulnerabilidade — mas nenhum documento discute a cobertura de dados/sinal do APARELHO DO CIDADÃO. O material só trata a falta de rede para o app de campo ('há trecho sem rede'), nunca para o navegador do cidadão que precisa abrir o link.","Se o cidadão está sem sinal de dados exatamente na rodovia (cenário mais provável, não exceção), a promessa de 'tempo real' — critério de sucesso nº1 citado verbatim pelo cliente — falha silenciosamente no momento em que mais importa. Não há fallback definido (ex.: atualização periódica por SMS com ETA, sem depender de carregamento de mapa)."
G0508,Capability Gap,"O material de discovery afirma textualmente: 'PRECISAMOS CONSTRUIR PORTAL PARTNER COMUNITY PARA TERCEIROS... que, apesar de não fazer dispatcher, farão acompanhamento dos recursos e relatórios' — uma terceira superfície de visibilidade em tempo real (além do app de campo da UBA e do console interno do C2C), ainda rotulada 'PREMISSA'. Isso não aparece em E04 (app mobile) nem na descrição atual de E05.","Se confirmado, é um 7º ponto de acesso ao rastreamento (portal de parceiro/Experience Cloud para terceiros que acompanham recursos e relatórios sem despachar) que nenhuma epic atual cobre — pode exigir uma epic nova ou expansão explícita de E05, não uma extensão trivial do app de campo."
G0509,Ambiguity,"O pacote 'I — Painel e evidência' está 'Confirmado no MVP' quanto à existência, mas o tier P ('painel padrão') vs. G ('relatório à medida por CGR') não foi atribuído.","Responde parcialmente à pergunta original ('dashboard nativo Field Service? relatório?') — mostra que as duas opções estão na mesa, mas nenhuma foi escolhida. Precisa fechar antes de estimar E05, pois um relatório sob medida por CGR (14 variantes) é um esforço muito maior que um painel padrão único."
G0510,Missing Requirement,"Nenhum dos 4 indicadores confirmados para gestores (quantidade de ocorrências, tempo de resposta, TMA, quantidade de recusas) tem meta de SLA — o texto repete 'sem meta de SLA neste MVP' duas vezes. Não há definição de quem (DER? PRODESP?) e quando definirá metas de SLA, nem se essa ausência é uma decisão deliberada de fase ou um gap simplesmente não discutido.","O critério de sucesso do cliente é sobre 'controlar' o atendimento, o que implica governança por meta em algum momento. Recomendo registrar explicitamente que SLA é compromisso de fase futura (Roadmap), com dono nomeado, em vez de deixar como ausência silenciosa."
G0511,Potential Risk,"O mapa/Gantt da mesa do C2C depende do GPS do app de campo (pacote F, tier P), e o próprio app de campo é descrito como operando 'em trecho sem rede'. Não há definição de comportamento quando uma viatura perde sinal em pleno deslocamento — a mesa mostra posição desatualizada? Um flag de 'última posição conhecida'? E esse mesmo estado se propaga para o link do cidadão?","Estado plausível e frequente dado o footprint rodoviário estadual das 14 CGRs — sem comportamento definido, o rastreamento em tempo real pode exibir dados enganosos (posição congelada apresentada como atual) exatamente no cenário que a alarme de 5 minutos (E04) já foi desenhado para detectar internamente, mas nunca comunicado ao cidadão."
G0512,Capability Gap,"Nenhum documento nomeia se Salesforce Maps (ou equivalente) está licenciado/avaliado para viabilizar o rastreamento externo ao cidadão em estilo 'Uber' (posição ao vivo, rota) exigido por E05. A busca em knowledge/ (field_service_dev.md, service_cloud_3-27-2026.md) não retornou nenhuma referência a link público/guest-acessível com rastreamento de posição ao vivo — só documentação genérica de objetos de Field Service.","Capability real e não confirmada: expor posição ao vivo a um usuário não-autenticado via link público tipicamente exige Salesforce Maps, um SDK de mapa de terceiro (Google Maps Platform) embutido em um componente Experience Cloud/LWC customizado, ou uma solução DIY — nenhuma dessas opções está nomeada como escopo. Precisa validação de capability antes de assumir o desenho 'estilo Uber' como factível dentro do MVP."
G0513,Source Conflict,"O discovery brief já registra o conflito geral: Service Cloud está confirmado fora do MVP pelo usuário, mas o deck do BSA v2 propõe objetos de mensageria (MessagingEndUser/MessagingSession/Case) sob Service Cloud para o mesmo canal WhatsApp. Esse conflito atinge E05 diretamente, pois o WhatsApp é o canal que entrega o link de rastreamento ao cidadão (junto com SMS para o 0800).","Se o canal WhatsApp que entrega o link de rastreamento exigir licenciamento/objetos de Service Cloud não incluídos no MVP, o próprio mecanismo de entrega de E05 fica sem base de licenciamento confirmada — não é só um conflito de arquitetura genérico, é um bloqueador direto de E05."
G0514,Logical Gap,"O critério de sucesso pede visibilidade 'aos gestores', mas a tabela de indicadores confirmados (pacote I) só mostra contagens agregadas e durações médias — nenhuma visão de drill-down por chamado individual. O texto reforça: 'o gestor não abre o chamado e não opera a mesa; acompanha a operação por indicadores' — o que sugere visão puramente agregada, não por-protocolo.","Contradiz (ou pelo menos tensiona) a expectativa implícita de 'protocolo único acompanhável... visível... aos gestores' na descrição da própria epic E05 — precisa esclarecer se gestor tem ou não capacidade de consultar 'onde está o chamado #1234 agora', ou se sua visão é estritamente agregada/KPI."
G0515,Missing Requirement,"[Discipline gap — design de experiência] O discovery brief (item 15) já registra sinais de design de experiência como 'Assumed, raso — sem UX research formal'. Aplicado a E05 especificamente: o mecanismo de rastreamento do cidadão (link estilo Uber) é uma premissa do BSA, nunca testada com usuário real, e toca o momento mais sensível de toda a jornada — um motorista em situação de vulnerabilidade na pista.","Recomendo, antes de comprometer o design, ao menos uma validação leve de service design/UX com o DER (mesmo que informal) sobre essa experiência específica — é o ponto de maior risco reputacional do programa, não um detalhe de tela."
G0516,Missing Requirement,"[Discipline gap — governança/data stewardship] O discovery brief (item 16) já registra 'Sinais de governança: Unknown (maioria)'. Aplicado a E05: não há dono nomeado para os dados de geolocalização expostos via link público, para a decisão de retenção pós-encerramento do chamado, nem para a decisão de expandir do tier P (GPS do celular) para o tier G (AVL embarcado) do pacote F.",Recomendo nomear um steward de dados/governança específico para esta capability antes do build — é diferente (e mais concreto) do que apenas registrar 'LGPD/DPIA' como pendência genérica do programa.
G0415,Assumption,DevOps/deployment: assume Salesforce CLI + desenvolvimento orientado a source (Git) para o build (2 integrações — SIGOR/SIGEO — + LWC customizado no app de campo + Apex de escalonamento N/N-10).,"Premissa de design (skill `design`, 2026-09-17): prática padrão de PS para builds com múltiplas integrações e componentes customizados. O que validaria: confirmar com a PRODESP/DER se já existe tooling de CI/CD/pipeline em uso (Copado, Gearset, Azure DevOps) que deva ser reaproveitado em vez de um pipeline novo via Salesforce CLI."
G0517,Assumption,"Mecanismo técnico do token de uso único/expiração do link de rastreamento do cidadão (E05/G0506): assume-se token assinado (Apex) com TTL, expirando após o encerramento da ocorrência + buffer.","Premissa de design (skill `design`, 2026-09-17): padrão comum de link seguro para acesso guest via Experience Cloud, mas não confirmado contra os padrões de segurança/compliance específicos da PRODESP (ex.: exigência de rotação de chave, algoritmo de assinatura, tempo de vida padrão). O que validaria: confirmar com a equipe de segurança da PRODESP o padrão aceito para links de acesso público temporário."
G0518,Out of Scope,Salesforce Voice / Native Telephony como canal de voz unificado,"Fora do MVP por decisions/0001 — o 0800 continua operando sobre a URA legada (Instinct) até a decisão formal Open CTI vs. Salesforce Voice, preparada no Roadmap antes do vencimento do contrato em abril/2027. ""WhatsApp voz"" no MVP é apenas áudio dentro do canal de mensageria, não telefonia nativa."
G0519,Out of Scope,Objeto nativo Incident (Service Cloud CSIM) com fusão automática de chamados duplicados,"Fica fora do MVP e vai para o Roadmap (E02). No MVP, a deduplicação é só alerta manual ao C2C (raio geográfico + janela de tempo + tipo), sem fusão automática de registros."
G0520,Out of Scope,Enforcement offline (bloqueio duro de avanço) das travas de negócio no app mobile,"Depende de desenvolvimento LWC offline seasoned, fora do roster confirmado (E04) — ver G0413. Captura de evidência (foto, check-in, motivo de recusa) ainda ocorre offline e sincroniza ao reconectar; apenas o bloqueio automático de avanço sem rede não é construído nesta fase. Premissa marcada para validação formal com o cliente antes do go-live."
G0521,Out of Scope,"Portal Partner Community para terceiros (7ª superfície de visibilidade, uso das UBAs)","Fica fora do MVP (E05), candidato a nova epic no Roadmap. As 6 superfícies confirmadas no MVP são cidadão, C2C, gestores, operador de campo (app), dispatcher e Agentforce — a visibilidade dedicada para as 14 UBAs terceirizadas não está incluída."
G0522,Out of Scope,Street-Level Routing / ESO (roteamento de precisão para o mapa do C2C),"O MVP usa Aerial Routing nativo do Field Service (sem add-on) para o mapa/Gantt do C2C (E05). Street-Level Routing via ESO é um upgrade de Roadmap, não incluído no dimensionamento atual."
G0523,Out of Scope,Relatório à medida por CGR e meta de SLA formal no painel de gestores,"O painel de gestores do MVP (E05) é um artefato único gated por perfil, com 4 indicadores agregados (ocorrências, tempo de resposta, TMA, recusas) — sem relatório por CGR e sem meta de SLA. Decisão deliberada de fase; dono da meta de SLA a nomear no Roadmap."
