Gap ID,Category,Gap/Question,Impact/Notes
G0609,Potential Risk,Business-initiated outbound contact to a citizen before their scheduled visit likely requires a distinct LGPD consent basis from Poupinha's citizen-initiated reactive chats (the citizen didn't start this conversation). No source material addresses how/where this consent is captured or verified.,"Given the Discovery Brief already treats LGPD as a first-order design driver (institutional-vs-personal-WhatsApp coordination in Fase 1), the same rigor needs to apply to Fase 2's proactive citizen contact — an unaddressed consent gap here is a compliance risk, not just a UX nicety."
G0610,Missing Requirement,"[Governance discipline gap] Who, on the PRODESP side, will own and maintain the triage script/rules content and the AI-driven outreach decisioning (which citizens get contacted, when, about what) once this capability is live? The project's own Open Questions note no AI-governance owner has been identified yet, and E06 is the first Fase 2 capability that initiates proactive AI-adjacent citizen contact rather than just responding to it.","Signal only, not a mandate — but without a named steward, the triage logic has no maintenance path post-launch and no clear accountable party if the outreach content needs correction or escalation. Worth raising as a buyer-facing question alongside the AI-governance-owner gap already logged in the Discovery Brief."
G0611,Missing Requirement,"[Experience design discipline gap] No user research, service design, or content design work has validated citizen willingness to receive proactive WhatsApp outreach before a scheduled visit, appropriate tone/frequency, accessibility for elderly or low-literacy citizens (a stated population for Poupatempo services), or a defined opt-out flow.","Signal only, not a mandate — but a first-of-kind proactive citizen-contact journey (no LATAM public-sector reference case found per the Discovery Brief's market research) carries real adoption/backlash risk if the outreach feels intrusive or is inaccessible; worth raising as a buyer-facing question before committing to this journey's design."
G0612,Potential Risk,"The citizen may already receive WhatsApp messages from multiple distinct Prodesp/State systems (Poupinha reactive triage, Sala de Situação's Slack-side monitoring, and now this new proactive pre-service outreach). No unified governance for citizen communication frequency/coordination across these channels is named in any source.","Risk of message fatigue, conflicting or duplicate outreach, and citizen confusion about which channel is 'official' — relevant to both adoption (ties to G0611) and to LGPD data-minimization principles if multiple systems independently message the same citizen without coordination."
G0501,Missing Requirement,"No governance owner has been named on the PRODESP side for Agentforce-in-Slack decisions — who is accountable when the agent's suggestion (e.g., biometric-retry guidance in the CIN storyboard) is wrong, and who signs off on the agent's Role/Data/Actions/Channel/Guardrails design before pilot go-live?","Discovery brief explicitly flags this owner as unidentified. The STAAR Agentforce Governance and Guardrails KB frames exactly this as the first design checklist (5 attributes: Role, Data, Actions, Channel, Guardrails) — none of the five has been formally defined for the guichê agent. Without an accountable owner, E05's 'papéis e responsabilidades' deliverable has no counterpart to ratify it on the client side, and go-live risks shipping an agent with no one accountable for its output."
G0502,Missing Requirement,"No executive champion/sponsor has been identified for Balcão V2 (Fase 1 Slack-at-the-counter), distinct from Thiago Waltz, who is the entry point for Frente A (corporate licensing/Approvals) and has no documented involvement in this PS-led design.","Adoption programs for a mandatory new workstation tool (attendants stop calling personal WhatsApp, start using Slack) typically fail without a named executive who can mandate usage across postos. Discovery brief flags this gap explicitly. This is load-bearing for E05's 'critérios de adoção' deliverable — adoption criteria without an enforcement authority behind them are advisory, not operational."
G0503,Missing Requirement,"The training curriculum for attendants has no defined content — does it cover Canvas navigation, huddle-escalation protocol, Agentforce prompt literacy, and LGPD data-handling rules (no raw biometric data in text channels), or only basic Slack onboarding?","The source material's own Nubank/Sammons benchmark cases (cited in the sales deck) emphasize training content as the driver of the '-35% ramp time' and 'produtivo em horas' outcomes — but no analogous curriculum has been drafted for Poupatempo. Without defined content, 'treinamento dos atendentes' in the epic description is a checkbox, not a deliverable that can be estimated or built."
G0504,Missing Requirement,"No channel lifecycle policy exists: who creates/names channels per posto/serviço (e.g. #atendimento-cin), who has channel-admin rights, what the retention/archival period is for LGPD-sensitive channel content, and how case-specific incident channels (e.g. #atendimento-rg-184421 in the storyboard) get closed and audited after resolution.","The 'política de canais' item in the epic description has no operational definition yet. This is a compliance-adjacent gap: the discovery brief treats moving coordination off personal WhatsApp into Slack as the core LGPD win, but that win depends on a real retention/audit policy existing, not just on channels existing."
G0505,Ambiguity,"What quantifies successful adoption of Slack-as-workstation? Candidates in the source material (MTTR, huddle-usage rate, % of cases resolved without the attendant leaving the chair) are all labeled 'hipótese a validar' or storyboard illustration, not committed KPIs.","The epic explicitly names 'critérios de adoção' as a deliverable, but no baseline or target metric has been confirmed by the client — only illustrative numbers (15/16/17-min wait times) that the discovery brief says must not be presented as real baselines. Without a committed metric, adoption criteria will have to be defined during the piloto itself, which should be flagged as a design dependency, not assumed resolved."
G0506,Potential Risk,"Poupatempo attendants are likely to include a high-turnover, terceirizado (outsourced/contracted) workforce — the sales deck's own Sammons Group benchmark ('antídoto ideal para o alto turnover dos terceirizados no Poupatempo') implies this, but the discovery material never confirms actual attendant employment structure or turnover rate for Prodesp/Poupatempo specifically.","If turnover is in fact high, a one-time training rollout decays fast — the role/training program needs to be designed for continuous onboarding (self-service Canvas, repeatable curriculum), not a single launch event. This should be confirmed with the client before E05's training approach is finalized; treating the Sammons analogy as fact for Prodesp would be an unconfirmed assumption."
G0507,Missing Requirement,"No RACI or decision-rights model exists between the Agentforce suggestion, the remote specialist (e.g., Instituto da Identidade, Detran, IIRGD) who joins the huddle, and the attendant who executes the final action on the legacy posto system — who is accountable for the outcome when responsibility crosses these three actors in a single case?","The STAAR Agentforce Governance KB's People/Business/Technology/Data guardrail-crossing method is the applicable structure for this, but it has not been run for the guichê agent's specific human-agent-specialist handoff. This is core to 'papéis e responsabilidades' and currently undefined."
G0508,Logical Gap,"The design intention that 'no raw biometric data should transit Slack text channels' is stated as a LGPD design tese in the discovery brief, but no training content, technical guardrail, or enforcement mechanism has been defined to make attendants actually comply with it in practice.","A stated design principle without an enforcement mechanism (policy vs. a technical control, e.g., Agentforce input filtering or a channel-posting guideline in training) is a gap between intention and operational reality. E05's training and channel-policy deliverables are the natural place to close this, but neither currently addresses it."
G0509,Missing Requirement,"Who authorizes which external specialists (Detran, IIRGD, Instituto da Identidade) to join a huddle, and are those specialists PRODESP employees, third-party agency staff, or another state entity entirely — meaning huddle access/SLA governance may sit outside PRODESP's own Slack org and organizational authority?","If specialists belong to organizations outside PRODESP (e.g., Detran is a separate state entity), E05's 'papéis e responsabilidades' cannot fully resolve this internally — it becomes an inter-agency governance question, which changes who needs to be at the table for this epic's design and could affect timeline/scope if a formal inter-agency agreement is required."
G0510,Ambiguity,"Given decisions/0002 commits both Fase 1 and Fase 2 to the same SOW, should E05's role/governance design get ahead and define the Fase 2 human-in-the-loop supervisor role now (the attendant who validates the 24/7 agentic attendance), or is E05 scoped strictly to Fase 1 attendant/specialist roles with Fase 2 governance deferred to a later iteration?","The epic description as given only names Fase 1 concerns (posto workstation adoption), but the SOW-wide phased-scope decision makes this ambiguous. Left unresolved, either E05 under-scopes (Fase 2 governance surprises later) or the estimate for this epic silently expands to cover work not in its stated description."
G0511,Potential Risk,"Applying the LATAM Agentic Governance Services KB's own discovery questions (Agent Inventory, Data & Compliance, Auditability, Ownership, Cost of Inaction) to PRODESP today returns zero confirmed answers — no governance owner, no confirmed auditability mechanism, no agent inventory beyond this one pilot.","The same KB names '73-74% of enterprises report governance failures in their first year' / 'ungoverned agent deployments fail within 12 months' as the risk this service line exists to prevent. Shipping the Fase 1 pilot without resolving G0501/G0502/G0507 first would put this exact risk pattern into a live government citizen-service deployment — worth surfacing explicitly to the account team, not just folded into training."
G0512,Missing Requirement,"Beyond 'treinamento dos atendentes,' no change-management activity (communication plan to the wider network of 244+ postos, resistance-handling approach, pilot-to-scale rollout sequencing) has been scoped anywhere in the discovery material.",This is exactly the kind of cross-cutting 'how it lands with people' activity that a net-new mandatory workstation change implies — a single-posto pilot succeeding says nothing about whether attendants network-wide will adopt it voluntarily or resist it (the existing WhatsApp-personal-group habit is entrenched). E05's title names 'change management' but the source material gives no communication/rollout plan to build from.
G0513,Ambiguity,"Does the channel policy include an explicit sunset/deprecation mechanism for the existing informal WhatsApp-personal-group coordination, or does official Slack usage simply get added alongside it, leaving both channels live?","The source material itself calls out the confusion of 'two WhatsApps, different rules' (citizen-facing official vs. attendant personal) as the exact problem this project exists to solve. If E05 doesn't define how the old informal channel gets formally retired (not just superseded in theory), adoption could stall at partial usage — attendants keep the old habit as a fallback, undermining both the LGPD win and the adoption metric in G0505."
G0514,Capability Gap,"Does PRODESP have any existing internal audit/compliance capability with experience investigating an AI agent's decision after the fact (e.g., for an LGPD Art. 20-style review, or an internal ombudsman inquiry into a contested attendant/agent interaction), or does that capability not yet exist on the client side at all?","This is a client-side capability gap, not a PS delivery gap — but it directly bounds what E05's 'papéis e responsabilidades' can commit to. If no internal audit capability exists, the epic may need to define a lighter-weight, PS-supported interim auditability process rather than assuming PRODESP already has the muscle to review agent decisions on its own. Relates to the LATAM Agentic Governance KB's 'Continuous Optimization' service line, which exists precisely because most clients lack this capability at launch."
G0515,Assumption,"This gap analysis assumes E05's 'papéis e responsabilidades' scope is limited to human roles directly touching the Fase 1 workflow (attendant, remote specialist, posto coordinator) and does not yet require a formally named 'AI governance owner' role as a deliverable of this epic itself — since the discovery brief treats that owner as an open question to be resolved with the client, not as work E05 is expected to produce unilaterally.","Flagged as an assumption because the epic description doesn't explicitly scope out AI-governance-owner appointment as PS-authored work versus a client-side decision this epic merely surfaces (see G0501/G0511). If the client expects PS to propose and stand up that role as part of E05, the epic's scope is larger than currently described — confirm directly with the client before design/estimate proceeds."
G0701,Missing Requirement,"E07 requires at minimum two postos identified — one with a case in progress and one with an idle attendant — but no pilot posto pair, service, or attendant count has been combined with PRODESP. The only names available (Ana/Anderson/Felipe/Santo Amaro/CIN) are explicitly storyboard, and E07's mechanism (cross-posto idle-capacity pooling) is a superset of E06's already-logged single-posto pilot gap: it needs the whole network's idle-attendant identification method defined, not just one counter.","Without this, E07 cannot be sized or designed — there is no defined 'who is idle, where, and how the system knows it' to build against. Same root cause as E06's pilot gap, but E07 cannot borrow E06's resolution wholesale since it needs a second posto's state, not one."
G0702,Potential Risk,"Per the discovery brief's own architecture walkthrough (IF-08 through IF-10, Felipe/pré-atendimento trilho), remote document validation only becomes real validation — not just conversation — once MuleSoft reaches cadastro, regra, and biometria/gov.br. The brief states plainly: 'Sem MuleSoft até cadastro e regra, Felipe não valida de verdade: ele só conversa.' No APIs are named yet, and which ones enter the piloto is explicitly still open ('Quais APIs nomeadas entram no piloto ainda não foi fechado').","E07's entire promised outcome (a validated document, not just a reviewed one) is gated on integration scope that doesn't exist yet. This is Fase 2's 'indispensable' MuleSoft dependency landing squarely on this epic — treat as a hard design blocker, not a nice-to-have."
G0703,Potential Risk,"The Discovery Brief's open architecture identities (T7, Sistema Semântico, 'Atendimento,' and the state Biometria system) remain unresolved project-wide. E07's remote attendant needs to check the citizen's document/case status against at least one of these systems to know what to validate — if the lookup target is one of the unnamed systems, E07's design cannot proceed until it's identified.","Escalates the project-wide open item to a direct E07 blocker, same pattern already logged for E06 (G0607) but distinct in that E07's lookup is a validation decision with legal effect, not just a knowledge-base consult."
G0704,Ambiguity,"The brief's LGPD design premise ('sem dado biométrico cru no canal') was stated for E02's text-based huddle escalation (a typed description of a biometric failure). E07's core function is different in kind: an idle attendant visually reviewing a citizen's actual document — a photo ID, a signature, potentially a face photo for matching — from another posto. No source states whether that document image transits Slack directly, a separate secure viewer, or a MuleSoft-mediated preview that never lands in a Slack channel.","This is a first-order compliance question specific to E07, not a restatement of E02's premise — 'no raw biometric text in a channel' does not obviously answer 'is it acceptable to post a document image in a channel.' Needs resolution before design, since the answer changes the build (Slack-native review vs. a bespoke viewing surface)."
G0705,Logical Gap,"E06 is framed as Jornada 02 (WhatsApp pre-service triage) and E07 as an 'extensão das Jornadas 01/03.' No source states whether the document E07's idle attendant validates is the same document a citizen submitted during E06's pre-triage (i.e., E07 is the receiving/validation side of E06's intake), or whether E07 operates independently on documents presented in real time at the counter, unconnected to E06 entirely.","Unresolved, this risks either a scope gap (E06 collects a document that nothing downstream ever validates) or duplicated scope (both epics separately build a document-intake/validation step). Related to G0608 already logged under E06, but framed here from E07's validation-side view — resolve once, not twice, in `design`."
G0706,Logical Gap,"It is unclear whether E07's remote-validation interaction reuses E02's huddle/ticket escalation UX (specialist joins a huddle on a case) or is a structurally different 'pull a case from a virtual queue' flow — closer to the Jackson deck's move 02 ('Transbordo Inteligente de Demanda Entre Postos') and the Felipe storyboard's 'fila virtual que a rede inteira vê.' If E07 and that cross-posto load-balancing move are the same underlying capability, it is not clear whether that scope lives inside E07, inside E02, or is split/duplicated across both.","Without reconciling this, `design`/`roadmap` risk sizing E02 and E07 as if they were fully independent when they may share (or compete for) the same routing/queue mechanism — a double-count or a silent gap either way."
G0707,Potential Risk,"No source addresses whether a Poupatempo attendant at Posto B is legally authorized to validate/authorize an official document (CIN, CNH, RG) for a citizen physically present at Posto A, nor whether the legado do posto's system of record can record a validation action performed under one attendant's matrícula while the citizen is being served by another.","This is a business-process/legal-authority question, not just a UX question — if cross-posto validation isn't a permitted operating model at PRODESP today, E07 is not buildable as described regardless of technical feasibility. Should be confirmed with PRODESP before design investment."
G0708,Missing Requirement,"[Governance discipline gap] Is governance / CoE / change management in scope for the cross-posto attendant workload and authority questions E07 raises — who decides which idle attendant receives which case, how a wrong remote validation gets escalated or corrected, and how attendant accountability is tracked when the servicing posto and the validating posto differ — or is this assumed handled client-side?","Signal only, not a mandate. No AI-governance owner has been identified on the PRODESP side (per the Discovery Brief's Open Questions), and E07 is the first Fase 2 capability in this SOW where one attendant's remote decision has legal effect on a citizen served by someone else — worth raising alongside the governance-owner gap already logged for E06 (G0610), but sharpened here to the specific cross-posto authority question E07 introduces."
G0709,Missing Requirement,"[Experience design discipline gap] Is UX research / service design in scope for the idle attendant's own remote-validation tooling — how a case appears in the virtual queue, what information the remote attendant needs to make a confident validation decision without the citizen in front of them, and how an incorrect remote call gets surfaced and corrected — or is this assumed to be covered by E01/E02's general attendant-facing design work?","Signal only, not a mandate. E07 is attendant-facing, not citizen-facing, and its interaction pattern (deciding on someone else's case, remotely, from partial information) is materially different from E01/E02's own-counter workflows — it likely needs its own validation, not an assumed extension."
G0710,Ambiguity,"E07 has no validated success metric. The only quantitative wait-time figures in the platform deck (15/16/17 minutes for CNH/CIN/biometria/exame médico) are explicitly flagged in the Discovery Brief as illustrative and not validated by the client, and cannot ground E07's implied outcome (faster resolution of an in-progress presencial case via remote validation).",Same failure mode already logged for E06 (G0605): flag now so a future capability-intent outcome/metric block (in `quantum-leap`) or a story acceptance criterion (in `backlog`) doesn't inherit an invented baseline.
G0711,Ambiguity,"E07's own `kb_sources` are empty/assumption-only ('mesma lacuna de piloto/escopo operacional de E06'). Checking `knowledge/` confirms this is the right call for the specific mechanic: `staar-headless-360-doctrine.md` and `staar-data-360-headless.md` ground the general 'agent operates, human directs, platform governs' pattern and Slack-as-conversational-surface-over-Data-360 pattern, and `staar-agentforce-governance-guardrails.md` grounds the PII/unauthenticated-disclosure guardrail shape — all usable as `[extends: grounded pattern]` context for a future design pass, but none confirms E07's specific remote-document-validation-via-Slack-plus-MuleSoft mechanic as an existing, proven pattern.","No correction needed to the epic's confidence/sourcing — flagging only so downstream work doesn't upgrade E07 from `[assumption:...]` to KB-grounded on the strength of adjacent architecture docs that support the platform doctrine, not this specific workflow."
G0801,Missing Requirement,"The Discovery Brief recommends treating LGPD Art. 20 (right to review of automated decisions) as an explicit architecture principle for E08, not a compliance footnote — since both phases are designed as human-in-the-loop/assistive, the project likely sits outside Art. 20's strict trigger, but this reinforces the need for genuine (not pro forma) human review and explainable routing/triage logic. E08's current description ('supervisão humana, escalando... quando o caso exige') does not yet operationalize what 'genuine review' or 'explainable routing' means as a build requirement.","Without this made explicit, the design risks shipping a human-in-the-loop label with no substantive review step — the exact failure Art. 20 exists to catch, even if the project sits outside its strict legal trigger. This is the single highest-priority open item for E08 per the Discovery Brief."
G0802,Logical Gap,"E08's escalation trigger — 'escalando para um atendente humano quando o caso exige' — is undefined. Neither the epic description nor the Jornada 04 flow (Ana → Agente → Felipe/Anderson) in `.discovery-context.md` specifies what criteria classify a case as requiring escalation (confidence threshold, document mismatch, biometric failure, citizen request, elapsed time, ambiguous intent, etc.).","Without defined escalation criteria, both the guardrail design and the 'genuine human review' principle in G0801 have nothing concrete to implement against — this is a prerequisite for requirements/design work on E08, not a nice-to-have."
G0803,Ambiguity,"The Jornada 04 (Atendimento Agêntico) and Jornada 05 (Gestão Comunicação) diagrams in `.discovery-context.md` show the agent completing citizen requests via backend boxes labeled 'Sistema Semântico,' '""Atendimento"",' 'Biometria,' and 'T7' (the last with its own AI agent — 'Utiliza agente do T7 algumas dúvidas') — none of these system identities are resolved. The Discovery Brief's Open Questions already flags this generally; it is now more load-bearing for E08 specifically because this epic is where the agent must actually complete (not just triage) a citizen request end-to-end.","Without resolving these identities, the MuleSoft integration scope behind E08's autonomous request-completion cannot be sized — this blocks `design`/`estimate` for this epic more than for any other Fase 2 epic."
G0804,Potential Risk,"E08 promises 24/7 availability with human-in-the-loop supervision, but no source addresses whether PRODESP staffs human supervisors/specialists around the clock. If escalation only reaches a human during business hours, the '24/7' claim and the 'human-in-the-loop' guardrail may not compose outside those hours — either the agent must act with reduced human backstop overnight, or citizens escalating overnight wait until business hours resume, silently narrowing the 24/7 value proposition.","This is a design decision PRODESP needs to make explicitly (extend supervisor coverage, define an overnight fallback behavior, or scope-limit which case types the agent can conclude unsupervised) — not something the build can resolve on its own."
G0805,Missing Requirement,"No AI-governance owner has been identified on PRODESP's side (confirmed by the user per the Discovery Brief's Open Questions). This is more critical for E08 specifically than for the rest of Fase 2, since E08 is the epic where the agent operates with the least real-time human presence (asynchronous WhatsApp, human review happens after the fact via Slack, per the Jornada 04 diagram's 'Acessa Slack e consulta atendimentos realizados... Valida o atendimento realizado pelo agente' step) — escalation tuning, guardrail maintenance, and audit all need a named accountable party on the client side.","Per `[KB: latam-agentic-governance-services.md]`'s framing, 'ownership' and 'auditability' are two of the top discovery questions for any agentic governance conversation — without a named owner, there is no one to approve guardrail changes or investigate an agent decision after the fact."
G0806,Potential Risk,"No public LATAM reference case exists for public-sector agentic attendance of this kind (confirmed first-of-kind per the Discovery Brief's market research). The closest analogs — Texas DPS ('Agent Sheri') and Thames Valley Police ('Bobbi') — are useful architecture/use-case analogies but not direct proof, and neither is a 24/7 fully agentic completion flow with asynchronous human review; both retain more synchronous human triage than E08's design implies.","Weakens both execution-risk and pricing/timeline anchoring specifically for this capability — position as first-mover/differentiation in any client-facing narrative, never as a proven regional pattern, and treat E08 as the highest-execution-risk epic in Fase 2 for this reason."
G0807,Missing Requirement,"The LGPD/Trust positioning document on Agentforce inference location — confirmed by the user to exist but not yet located or cited — is more load-bearing for E08 than for any other epic in this project, since E08 is the one epic where an AI agent processes citizen PII (identity documents, photos, signatures per the Jornada 04 flow) and makes completion decisions without a human co-present at the moment of interaction.",No deliverable for E08 should assert an LGPD-compliant data-residency/inference-location posture until this document is located and its actual content confirmed — flagging it here ties the existing open item directly to this epic's compliance narrative rather than leaving it as a generic project-level loose end.
G0808,Potential Risk,"Per `[KB: staar-agentforce-governance-guardrails.md]`'s named risk categories, 'Inaccuracy' (hallucination) in a sensitive/public-service context 'could result in denial of services/rights and physical harm' if the agent's output is depended on without a human check. E08's description does not yet specify at what point(s) in the flow a human check occurs when the agent concludes a request autonomously (vs. only when it escalates) — the Jornada 04 diagram shows Slack-side human validation happening after the agent has already 'Finaliza o atendimento,' which may be after-the-fact review rather than a check gating the conclusion itself.","If the human 'validation' step is confirmed to be post-hoc audit rather than a gate on the decision, this reframes E08's human-in-the-loop claim from 'concurrent supervision' to 'sampled audit' — a materially different (and lower) LGPD Art. 20 posture than the epic description implies. This should be confirmed with the client, not assumed either way."
G0809,Missing Requirement,"No guardrail is defined for identity documents/photos/signatures transiting the WhatsApp-to-agent channel in E08 — the Jornada 04 flow explicitly shows the agent requesting 'Foto e assinatura' and validating documentation. This project's Fase 1 design already established a guardrail that no raw biometric data should transit the Slack text channel (IF-01, `.discovery-context.md`), but no equivalent guardrail has been stated for the WhatsApp/agent path in E08, which handles comparable or more sensitive identity artifacts.","Per `[KB: staar-agentforce-governance-guardrails.md]`'s worked example, 'reveal PII... to unauthenticated users' is named as a failure mode to design against explicitly — E08 needs its own version of this guardrail stated, not an inherited assumption from the Fase 1 Slack design."
G0810,Ambiguity,"The relationship between the 'T7' system's own AI agent ('Utiliza agente do T7 algumas dúvidas,' per the Jornada 04/pré-atendimento diagrams) and the Agentforce agent that is the subject of E08 is undefined. It's unclear whether T7's agent is a separate system the citizen or attendant interacts with in parallel, a component E08's agent calls into, or a legacy system E08 is meant to replace.","Left unresolved, this risks either double-building overlapping AI capability or missing a required integration point — the Discovery Brief already flags T7's identity as an open question generally; this entry ties it specifically to E08's scope boundary."
G0811,Missing Requirement,"The E08 epic description names the trigger (inbound WhatsApp) and the escalation behavior (human-in-the-loop) but does not yet define the agent's Role, Data access, Actions, Channel, or Guardrails as a structured set — the 5-attribute checklist `[KB: staar-agentforce-governance-guardrails.md]` prescribes for any Agentforce agent design, nor the 'Agent Monitoring Requirements' the same source calls out as a governance deliverable distinct from a scripted bot's governance.","This is a design-phase deliverable gap, not a scope gap — flagging it now so `design` produces this table explicitly for E08 rather than treating 'human-in-the-loop' as sufficient guardrail language on its own."
G0812,Missing Requirement,"[Governance discipline gap] Is governance / CoE / change management in scope for ongoing AI agent oversight for this specific 24/7 agent — escalation-criteria tuning (see G0802), guardrail maintenance, and audit of agent-concluded cases — or is this assumed to be handled client-side by PRODESP?","Signal only, not a mandate — but E08 is the epic in this project with the least real-time human presence during agent decisioning, so the absence of a named PS-delivered or client-owned governance function is more consequential here than elsewhere in the scope. Ties directly to G0805 (no owner identified) and the LATAM Agentic Governance Services offering `[KB: latam-agentic-governance-services.md]`, which frames exactly this kind of ongoing-oversight gap as a service opportunity, not a given."
G0813,Missing Requirement,"[Experience design discipline gap] Is UX research / service design / conversational design in scope for this AI-driven, 24/7, citizen-facing WhatsApp channel — validating tone, escalation phrasing, accessibility for elderly or low-literacy citizens, and failure/handoff messaging when the agent cannot complete the request — or is this assumed to be handled client-side?","Signal only, not a mandate — but E08 is a first-of-kind (per G0806) autonomous citizen-facing AI interaction with no validated conversational design; unlike E06's pre-service outreach (already flagged as G0611 in `data/gaps.json`), E08's citizen-facing surface is the agent conducting the entire transaction, not just an invitation message, raising the design stakes further."
G0814,Potential Risk,"PL 2338/2023 (Marco Legal da IA) has passed the Senate and is in the Câmara since 17/03/2025 — not yet law as of this discovery (21/09/2026). It is a monitor item, not an active gate, but will bring AI transparency/labeling requirements directly relevant to a 24/7 AI-answering-citizens epic if/when it passes.",E08 should carry this as a tracked risk in any roadmap/contract discussion (e.g. a design principle of building disclosure/labeling capability now rather than retrofitting later) rather than treating the current absence of a passed law as a permanent state.
G0815,Ambiguity,"No ANPD-specific public guidance on biometria or AI governance was found in research conducted for this project (21/09/2026) — this is a research gap, not evidence of absence of applicable guidance. This is most relevant to E08 among all epics, since E08 is the one epic combining AI decisioning with biometric/identity document handling (per G0809) at scale, 24/7.",No deliverable should assert a compliance posture for E08 based on the absence of found guidance — recommend a manual check of the ANPD site and pulling the account team's LGPD/Brazil compliance documentation (ties to G0807) before any client-facing compliance claim about this epic.
G0901,Ambiguity,"T7 is named in the architecture diagram with its own AI agent (""utiliza agente do T7 algumas dúvidas""), and in the diagram's text layout it sits adjacent to the ""IA""/""Agentes de IA"" cluster rather than the ""Atendimento/Biometria/Autenticação/Gov.br"" systems cluster. Is T7 (a) a legacy business system that needs a MuleSoft connector like the other four targets, or (b) an AI agent/bot platform that sits at the Agentforce orchestration layer as a peer system, not an integration target MuleSoft calls into? These have completely different implications for E09's connector count and architecture.","User already deprioritized resolving T7 for discovery, but design cannot size E09 without knowing if T7 is inside or outside the MuleSoft integration boundary. If T7 turns out to be agent-to-agent orchestration rather than a system-of-record call, E09's scope shrinks by one integration target but potentially gains an agent-interop requirement instead."
G0902,Missing Requirement,"Biometria estadual has no named vendor/product/API. The Discovery Brief separately notes Prodesp already sells liveness/facial-matching via its own ""Portal de APIs."" Is that Portal de APIs product the same biometric system referenced in the architecture diagram's ""Biometria"" box (i.e., the actual MuleSoft integration target), or a different product entirely? Direct client question needed to name the system and confirm whether the existing Portal de APIs is the connector's actual endpoint.","Without this, MuleSoft connector design can't distinguish ""call an existing published API"" (lower effort) from ""integrate with an unpublished internal biometric system requiring discovery of its own"" (materially higher effort and risk)."
G0903,Ambiguity,"""Sistema Semântico"" sits in the architecture diagram's text layout next to ""Dados analíticos"" and the IA cluster, not clearly grouped with the named legacy/transactional systems (Atendimento, Biometria, Gov.br). Is Sistema Semântico a legacy transactional system MuleSoft must call (a true integration target), or an internal knowledge/semantic-search/NLP capability that would instead feed Agentforce/Data 360 as a grounding source — i.e., not a MuleSoft target at all?","If it's a grounding/knowledge-layer capability rather than a system-of-record, it may belong to a Data 360/Agentforce epic instead of E09, changing E09's true integration count from 5 to 4 named targets."
G0904,Logical Gap,"Is the ""Atendimento"" box in the architecture diagram the same system as the ""sistema do posto""/""legado do guichê"" already described in the Fase 1 flow (IF-01, Tela 2 and Tela 5 of the discovery-context use case — where Anderson collects biometrics on ""o legado do guichê""), or a distinct fourth legacy system separate from the counter workstation legacy already in scope for Fase 1?","If ""Atendimento"" and the Fase 1 posto legacy are the same system, E09's distinct-target count drops by one (gov.br, biometria, legado unificado, Sistema Semântico, T7 → 4 distinct systems, not 5) and there may already be a live interface point (IF-01/IF-05) to build from rather than a fresh discovery. This must be resolved before design can count connectors."
G0905,Missing Requirement,"No integration protocol, direction, or volume is specified for any of the five named targets (gov.br, biometria estadual, legado Prodesp, Sistema Semântico, T7). The discovery-context's own interface contract (IF-09/IF-10) explicitly labels this ""tese de cano"" / ""API ainda não nomeada."" Per system: is it REST, SOAP, batch file transfer, or real-time synchronous call? What's the expected call volume/frequency (per-transaction, batch nightly, etc.)?","This is the single biggest sizing blocker for E09 — connector pattern (System/Process/Experience API layering), error-handling design, and Mule Credits consumption estimate all depend on protocol and volume per target, none of which exist today for any of the five."
G0906,Capability Gap,"MuleSoft and Data 360 are contracted on the account but ""hoje quase não usados por este recorte específico."" Is there an existing Anypoint Platform runtime (CloudHub vs. on-premises Mule Runtime/RTF) or any existing API-led layer (System/Process/Experience APIs) built for other Prodesp initiatives that E09 could reuse, or is this greenfield Mule architecture work for all five integration targets?","Reusing an existing System API layer is a materially smaller build than designing System/Process/Experience API tiers from scratch for five new targets — this swings E09's size by more than one T-shirt bracket and needs to be confirmed with Prodesp's integration/platform team, not assumed either way."
G0907,Potential Risk,"gov.br and biometria estadual are third-party-owned government APIs outside Prodesp's and Salesforce's operational control. No SLA, rate limit, availability commitment, or error/retry contract has been confirmed for either. What happens to the citizen-facing flow (especially Fase 2's agentic 24/7 attendance) when gov.br or the biometria estadual system is slow, rate-limited, or down?","A citizen-facing agentic flow that silently depends on two external government systems' uptime inherits their outage risk with no fallback/degraded-mode design discussed anywhere in the source material. This is a design-time architecture question (circuit breaker / graceful degradation), not just an SLA negotiation — needs to be raised before Fase 2 technical design, not discovered in production."
G0908,Missing Requirement,"The user confirmed an external Agentforce-inference-location LGPD/Trust positioning document exists, but no document or URL has been located or cited. For E09 specifically: does that document cover where MuleSoft itself runs (Anypoint Cloud region vs. Private Cloud/Runtime Fabric on Prodesp infrastructure), or only where Agentforce inference happens? MuleSoft is the layer literally carrying gov.br and biometria PII across system boundaries — its own residency posture is a distinct question from Agentforce's.","Even once the Agentforce positioning doc is located, it may not answer the MuleSoft-specific residency question this epic needs. Treat as two separate confirmations, not one: (1) locate the Agentforce doc, (2) separately confirm MuleSoft's own deployment/residency model for PII in transit."
