Gap ID,Category,Gap/Question,Impact/Notes
G0808,Missing Requirement,"Existe pipeline de metadados e plano de regressão in-place-produção para a config declarativa PCM/DecisionTable? O pipeline atual é code-centric; nova metadata declarativa precisa dos próprios passos build/test/deploy/review. Como é org de produção ao vivo, o simulador legado (LWC + controllers referenciando Product2/Enquadramento__c) deve seguir rodando até o cutover, exigindo harness dual-run/regressão e plano de migração de dados + re-link de referências no cutover.","O relatório escopa 'Pipeline/governança de metadados novos' (Médio, 1-2 sprints) e 'Regressão' (Médio, 1 sprint + contínuo) como frentes separadas dentro do total 8-14 sprints. Risco de cutover numa org de prod ao vivo se o dual-run e o reference-relink não forem planejados."
G0901,Source Conflict,"A premissa load-bearing da epica é que os contratos das System APIs (lado Sinqia) permanecem estáveis, mantendo transformação MuleSoft fora de escopo. Mas o fit/gap FSC remodela a camada de dados do próprio Salesforce (Product2→PCM, Instituicao__c→Account, CreditApplication__c→ResidentialLoanApplication candidato, Simulacao__c/Parcela__c desativados). A fronteira de escopo está na camada errada: as 28 System APIs podem não mudar, mas a Experience API — a única porta voltada ao Salesforce que agrega Cliente+Crédito+Contratos — receberá/retornará payloads em forma FSC. Isso quase certamente muda o contrato da Experience API e puxa transformação MuleSoft PARA o escopo mesmo que nada do lado Sinqia tenha mudado.","É a suposição make-or-break do tamanho de E09. Se confirmada, transformação MuleSoft (escopo Orange ou Prodesp, não precificado aqui) vira trabalho adicional. Resolver na Fase 0 antes de dimensionar/comprometer a epica."
G0902,Ambiguity,"Quem é dono do lado MuleSoft? O RACI nomeia Prodesp (infra), Orange (implementação Salesforce) e DSP (negócio); discovery lista Felipe Guerra como 'Mule'. Nunca se afirma qual parte é dona do build e mudança MuleSoft. Se transformação Experience/System API entra em escopo (G0901), não está claro quem a absorve nem se cabe neste SOW.",Ambiguidade de ownership no barramento é gap que bloqueia entrega: a premissa de SLA de ajuste de API em 24h não tem dono responsável nomeado para mudanças do lado MuleSoft. Confirmar ownership de build MuleSoft e SLA de mudança antes de comprometer E09.
G0903,Logical Gap,"Por que 'named credentials' estão listadas como trabalho de E09? É migração in-place — mesma org, mesmos endpoints MuleSoft; o barramento não se move. Reapontamento aqui é field-mapping para objetos FSC, não repointing de endpoint. Ou há uma mudança de org/endpoint escondida não capturada, ou a linha de named-credentials está mal rotulada. Clarificar o que 'reapontar named credentials' significa concretamente numa migração in-place.","Se credenciais/endpoints genuinamente não mudam, esta linha infla a epica; se mudam, há um movimento de infra não documentado. Esforço pequeno de todo jeito, mas sinaliza que a epica pode estar descrevendo um padrão de re-platform (org move) em vez de adoção FSC in-place."
G0904,Potential Risk,"Estabilidade do contrato do Platform Event. A arquitetura é event-first: Salesforce publica o Platform Event 'OpportunityInfo', consumido por um consumer Apex e orquestrado por MuleSoft. A migração FSC toca Opportunity/OpportunityLineItem (a futura casa da simulação) e desativa Simulacao__c/Parcela__c, com o cronograma de amortização viajando no payload do evento. Remapear para objetos FSC pode mudar o objeto de origem e o field set do evento — mas a epica afirma que contratos de evento NÃO são reconstruídos.",Um schema de evento alterado quebra tanto o consumer Apex quanto o subscriber MuleSoft e exige re-teste de todo o caminho de efetivação síncrona. Não contabilizado em E09.
G0905,Missing Requirement,"Cobertura de regressão nas 30 integrações é afirmada ('regressão por integração') mas nenhum ativo de teste ou baseline de cobertura é definido. O fit/gap referencia um notebook de teste automatizado só para o SIMULADOR. Trinta integrações × caminhos sucesso/falha/DLQ, numa org de produção brownfield ao vivo passando por cutover dual-run Salesforce+Sinqia, é uma superfície de regressão grande sem suíte existente declarada para partir.","Sem inventário de testes de integração automatizados existentes, o esforço de regressão é subdimensionado e o risco de cutover é descontrolado."
G0906,Potential Risk,"Prontidão de API gate a epica inteira. Só JUCESP (API-07) está em QA; 29 de 30 integrações são não confirmadas, sem Swagger/contratos e write-back PUT/PATCH ainda pendente. Não dá para reapontar field mappings, refatorar callouts ou rodar regressão por integração contra integrações que ainda não estão prontas ou cujos contratos são desconhecidos.","É o maior risco de cronograma do parecer (+42%/~+5 semanas). O sequenciamento de E09 depende do fechamento de contratos de API na Fase 0; até lá, a complexidade real por API (transformação, write-back, erro/retry/DLQ) é desconhecida e o tamanho da epica é chute."
G0907,Ambiguity,"Field mapping para objetos FSC não pode ser completado até o modelo de dados FSC alvo ser ratificado — e não é. O fit/gap marca CreditApplication__c → ResidentialLoanApplication como candidato (REVISAR), a adoção PCM/DecisionTable como 'DECISÃO REGISTRADA (EM PROPOSTA)', e a verificação de Digital Lending como ação aberta. O 'mapeamento de campos para objetos FSC' de E09 tem dependência dura upstream de decisões ainda não tomadas.",Dependência de sequenciamento: E09 (remap de integração) não pode terminar antes da decisão de adoção FSC aterrissar e do licenciamento/Digital Lending ser contratualmente confirmado. Risco de buildar field maps contra um modelo alvo que depois muda.
G0908,Logical Gap,"O refactor de callout Apex é tratado como repoint mecânico, mas os callouts constroem payloads request/response a partir dos objetos custom de hoje (Simulacao__c, Instituicao__c, Enquadramento__c, extensões Product2). Mover para PCM/Account/ResidentialLoanApplication é reescrita de payload, não repoint — e Simulacao__c/Parcela__c sendo desativados significa que qualquer callout que os lê precisa ser re-sourced (amortização agora vive no Sinqia via evento). Isso é mais pesado que 'refactor de callouts'.","Risco de subdimensionamento: o trabalho de callout escala com a profundidade do remodelo de objeto (150 campos custom em Account, 117 em Product2 sinalizados no fit/gap), não com a contagem de integrações."
G1001,Ambiguity,"O volume de dados de produção é não confirmado e é o maior driver de sizing desta epica. Toda contagem citada — CreditApplication__c(68), Simulacao__c(381), Parcela__c(14.356), Metrica__c(262), AntiFraudAnalysis__c(90), Garantia__c(0), Lead(10.105) — vem do sandbox desenvolvesp-HML, NÃO da org de produção. Precisa de contagem ao vivo contra desenvolvesp-prod antes de dimensionar esforço de ETL, janela de cutover e escopo de reconciliação.","Se volumes de produção forem materialmente maiores (provável para Lead e Parcela__c num portal de crédito ao vivo), esforço de migração, ciclos dry-run e downtime de cutover todos escalam. Dimensionar em contagens de sandbox arrisca subestimar significativamente. Incógnita de maior prioridade a fechar antes de comprometer o plano de cutover."
G1002,Potential Risk,"Person Accounts estão DESABILITADOS hoje. A epica requer converter Account/Contact em Person Accounts. Habilitar Person Accounts é switch irreversível org-wide exigindo case de suporte Salesforce, e o merge Account→Contact em Person Account é ele mesmo irreversível uma vez executado. Confirmar que o pedido de habilitação foi levantado, o caminho de ensaio em sandbox, e a postura de rollback dado que não há undo real.","Habilitação de Person Account toca sharing, page layouts, integrações (reaponte MuleSoft ao Sinqia) e os 311 Accounts / 205 Contacts existentes. Como não pode ser revertida, uma conversão falha em produção é evento de hard-recovery — exige ensaio full-copy e plano de backup/restore validado, não uma flag de rollback."
G1003,Logical Gap,"A epica trata CreditApplication__c(68)→ResidentialLoanApplication como migração decidida, mas o veredito do anexo técnico é REVISAR, não confirmado: 'Candidato a ResidentialLoanApplication FSC'. Fidelidade de field-mapping é não especificada — campos custom de CreditApplication__c devem mapear para um mix de ResidentialLoanApplication e LoanApplicant/Income/Employment/Liability/Asset, todos com 0 registros hoje (nunca usados). Precisa de spec de mapeamento campo-a-campo e confirmação de que o modelo de lending FSC é de fato adotado para a jornada.","O anexo sinaliza o modelo de crédito nativo FSC como 'não adotado' e estima 3-5 sprints só para adotá-lo ('Maior incerteza'). Se adoção não é confirmada ainda, o objeto alvo desta epica pode mudar. Fidelidade de mapeamento para uma aplicação de empréstimo regulada é onde perda silenciosa de dados se esconde."
G1004,Missing Requirement,"A epica escopa CreditApplication__c(68) como o objeto de origination, mas a jornada de crédito real roda em Lead — 10.105 registros com 56 campos custom e 3 record types, descrito como o ponto de entrada da jornada ('Captação — entrada'). A epica não afirma o que acontece com esses 10.105 Leads (migrar para LoanApplicant/ResidentialLoanApplication? arquivar? deixar in place?). É a maior população de dados no domínio de crédito e não é endereçada.","Omitir Lead do plano de migração é um buraco de escopo uma ordem de magnitude maior que os 68 registros CreditApplication__c em que a epica se centra. Se os Leads carregam aplicações em andamento, dropá-los quebra a continuidade de casos de crédito vivos no cutover."
G1005,Missing Requirement,"Desativar Parcela__c(14.356) e Simulacao__c(381) é marcado DESATIVAR na governança, com o cronograma de amortização a 'viajar no payload do evento' ao Sinqia em vez de persistir no Salesforce. A epica não especifica o tratamento de retenção: arquivar-e-dropar vs. hard delete. Dados de parcela/amortização num produto de crédito tipicamente carregam obrigação regulatória de retenção — confirmar se esses 14.356 registros de parcela devem ser arquivados (e onde) antes da desativação, ou podem ser descartados porque o Sinqia é o sistema de registro.","Se o histórico de parcelas tem requisito legal de retenção e é dropado sem arquivo, é exposição de compliance. 'DESATIVAR' no anexo significa superado arquiteturalmente, não liberado para deleção — a decisão de retenção é uma chamada distinta e não feita que precisa do input de retenção de dados/legal do cliente."
G1006,Logical Gap,"Nenhuma estratégia de reconciliação ou rollback é definida para a migração, e a reconciliação é complicada pela arquitetura: o cronograma de amortização não é mais armazenado no Salesforce (move para o payload de evento Sinqia), então a reconciliação pós-migração de contagem/campo não pode cobri-lo como um ETL like-for-like cobriria. Definir regras de reconciliação por objeto (contagens, campos-chave, checksums), o threshold de aceite, e um plano de rollback/backout para os passos irreversíveis (conversão Person Account, desativação de objeto de origem).","Sem contrato de reconciliação, 'migração pronta' é não verificável. Como conversão Person Account e desativação Parcela__c/Simulacao__c são one-way, o plano de backout deve ser restore-from-backup validado, não reversão in-place — isso molda o runbook de cutover e a janela de downtime."
G1007,Source Conflict,"A epica lista Garantia__c→collateral como conversão em escopo, mas o anexo técnico mostra Garantia__c com 0 registros no sandbox e veredito REVISAR / 'Candidato a LoanApplicantAsset / collateral FSC' — e a matriz de Lending lista Garantia__c como 'Fora de escopo'. Resolver o conflito: garantia está de fato sendo migrada, existe só em produção (liga a G1001), ou o objeto é não usado e o mapeamento é alvo de forward-design em vez de migração de dados?","Se Garantia__c está vazio e fora de escopo per o anexo, incluí-lo como migração adiciona esforço fantasma; se está populado só em produção, o plano está cego a ele. De todo jeito a epica e o anexo discordam. Nota: Metrica__c(262) e AntiFraudAnalysis__c(90) estão corretamente MANTER (sem migração)."
G1101,Missing Requirement,"Não existe suíte de testes de regressão de baseline conhecida. O fit/gap não referencia testes automatizados nem casos de regressão da org atual (Sales Cloud + EC). Qual é a linha de base do teste de regressão in-place: existe suíte automatizada/manual herdada, ou precisa ser construída do zero antes da migração para FSC?","A ROM dimensiona Regressão como Médio (1+ sprint contínuo) assumindo que há o que executar. Se não há baseline, o esforço é de CRIAR a suíte, não só rodá-la — subdimensionamento material do maior risco da épica. Confirmar com cliente/DSP a existência e cobertura da suíte atual."
G1102,Potential Risk,"Habilitação de Person Accounts é irreversível e afeta o org inteiro (hoje 'Person Accounts desabilitado'). Ativar em produção não pode ser desfeito e altera modelo de dados, sharing e integrações existentes. Há confirmação de que todas as integrações MuleSoft, automações e o portal EC atual continuam funcionando após a ativação?","Risco de cutover irreversível. Falha pós-ativação não tem rollback nativo — só restore de backup/org. Justifica o ensaio full-copy obrigatório, mas exige go/no-go formal e critérios de aceite explícitos do ensaio antes de replicar em produção."
G1103,Missing Requirement,"Disponibilidade e cadência de refresh do sandbox full-copy não estão definidas. O ensaio full-copy é declarado obrigatório antes do cutover irreversível, mas não há confirmação de que a Desenvolve SP tem licença de Full Sandbox, nem qual a janela de refresh (full copies levam horas/dias e competem com outros usos). Quando o full-copy estará provisionado e com dados representativos?","Sem full-copy na janela certa, o ensaio obrigatório vira gargalo de cronograma ou é pulado — anulando a principal mitigação do risco de cutover. Dependência dura de provisioning do cliente."
G1104,Ambiguity,"Janela de cutover e plano de rollback não estão especificados. Não há definição de duração aceitável de indisponibilidade do portal EC em produção durante o cutover, janela (fim de semana/madrugada), e procedimento de rollback dado que a ativação de Person Accounts não reverte. Qual é o RTO acordado e o plano B se o run de migração falhar no meio?","Portal de crédito voltado ao cidadão/tomador tem expectativa de disponibilidade. Sem janela e rollback acordados, o cutover é executado sob risco não gerenciado. Rollback provável = restore de backup completo, com perda de transações da janela — precisa ser explicitado e aceito."
G1105,Missing Requirement,"Coordenação multi-fornecedor para o cutover não tem dono nem RACI. O cutover envolve Salesforce PS, DSP, Sinqia (motor de crédito), Orange e Prodesp simultaneamente. Quem orquestra a sequência de cutover, congela mudanças em cada fornecedor, e detém a decisão go/no-go? Sinqia e integrações MuleSoft precisam de janela sincronizada?",Cutover multi-vendor sem orquestrador único é a principal causa de janelas estouradas. A lógica de crédito permanece na Sinqia — um cutover Salesforce descoordenado com a Sinqia quebra a jornada fim-a-fim. Buyer-facing: definir orquestrador e change-freeze conjunto.
G1106,Missing Requirement,"Propriedade da governança de pipeline/metadados da nova config declarativa não está atribuída. A migração introduz PCM/BRE/DecisionTable — config declarativa cujo deploy/versionamento difere de código. A ROM dimensiona pipeline/metadata governance como Médio (1-2 sprints), mas não define quem é dono do pipeline pós-go-live, qual ferramenta CI/CD, e como metadados declarativos (DecisionTable, ProductClassification) são versionados e promovidos entre orgs.",Config declarativa (PCM/BRE) frequentemente não é totalmente coberta por metadata API/source tracking — risco de drift entre sandbox e produção e de mudanças manuais não rastreadas. Buyer-facing: definir owner do CoE/pipeline e modelo de change management antes do cutover.
G1107,Ambiguity,"Duração, escopo e critérios de saída do hypercare não estão definidos. A épica inclui hypercare, mas sem número de semanas, cobertura (horário comercial vs. 24x7), SLAs de resposta a incidentes pós-cutover, e critérios objetivos para encerrar o hypercare e transicionar para sustentação. Quem sustenta após o hypercare — DSP, Prodesp ou Salesforce PS?","Hypercare aberto vira custo indefinido; hypercare curto demais expõe o portal em produção sem suporte. Precisa de janela, SLA e critério de exit acordados, além do handoff de sustentação entre fornecedores."
G1108,Logical Gap,"Escopo da regressão in-place 'ampla' não está delimitado. A descrição chama a regressão de 'maior risco' e 'ampla', mas migração in-place para FSC toca todo o org — inclui a jornada de crédito atual (Lead→Opportunity+customs que NÃO migra para lending FSC agora), o portal EC, as 30 APIs MuleSoft e automações existentes. O que está no perímetro de regressão: só o delta migrado (Person Accounts + PCM/BRE) ou o org inteiro incluindo fluxos custom que permanecem?","Migração in-place cria efeitos colaterais fora da área migrada (sharing, record types, validation rules). Regressão restrita ao delta deixa passar quebras em fluxos legados; regressão de org inteiro explode o esforço muito além do Médio (1+ sprint) estimado. Precisa de matriz de escopo de regressão explícita."
G0511,Source Conflict,"A reclassificação M→L repousa em realocar F13 (Aceite Síncrono) do Pilar 3 para o Pilar 5, mas essa reanálise é marcada Confiança: Assumed e contradiz abertamente o mapa de funcionalidades v21 (que mantém aceite sob F21/Pilar 3 e descreve o Pilar 5 como backbone sem tela) e os Cenários de Entrega DSP. A realocação não foi reconciliada entre estimates.json, roadmap e o mapa de escopo. F13 foi formalmente movido para E05, e o Pilar 3 foi re-baselineado para lista/detalhe/acompanhamento apenas?","Conflito de maior prioridade. Se não reconciliado, o esforço de aceite é ou dupla-contado (P3 e P5 ambos carregam, inflando a estimativa) ou cai num buraco de escopo (P3 dropou, P5 não atualizado ainda). Dirige diretamente o tamanho de E05 (M vs L) e o de P3 (M vs encolhido). Resolver via revise antes de confiar em sizing/roadmap."
G0512,Logical Gap,"'Efetivação síncrona no core via Platform Event (OpportunityInfo__e)' é arquiteturalmente autocontraditório. Platform Events são pub/sub assíncronos (fire-and-forget, sem retorno síncrono), e ADR-011/decisions-0001 mandam um core event-first zero-callout onde o Salesforce nunca chama o Sinqia diretamente. Mas o aceite deve, no clique, confirmar ao tomador que a operação foi gravada/liquidada/consolidada no Sinqia. Como a confirmação síncrona ao usuário é entregue — polling de consulta-status após publish, modal bloqueante sobre um settle async, ou a única exceção de callout síncrono permitida? Se um write-back verdadeiramente síncrono for requerido, quebra a premissa zero-callout.",Load-bearing sobre UX e sizing de integração — é o driver dominante de L e o gatilho declarado de 'sobe para XL'. O padrão de confirmação deve ser fixado antes do LWC/Apex controller e do contrato MuleSoft para API-09 serem desenhados. Deixar 'síncrona via Platform Event' irresoluto arrisca construir um fluxo de aceite que não consegue de fato confirmar a efetivação ao usuário.
G0513,Missing Requirement,"A consistência transacional do aceite é chamada 'o maior cuidado da jornada' (rollback/idempotência em falha), mas não existe estratégia de compensação/rollback, política de DLQ/retry, ou experiência de usuário definida para falha parcial — ex. o aceite grava no Salesforce mas o Sinqia falha em liquidar/consolidar, ou vice-versa. O que o tomador vê na falha, o aceite é reversível, e como a idempotência é garantida no retry? Reversão cancelado→ativo (manual vs automática) também está aberta.","É o gatilho explícito que empurra E05 de L para XL ('orquestração transacional ampla / compensação-rollback' ou estratégia extensa de DLQ de write-back). Semântica de erro/compensação não especificada num aceite comercialmente vinculante é risco de entrega e legal, não só técnico. Precisa de definição na Fase 0 junto do write-back (PUT/PATCH)."
G0514,Ambiguity,"Onde vive o estado de decisão aceite/recusa no modelo alvo FSC? É uma migração in-place Sales Cloud→FSC, mas o fit/gap mostra a jornada de lending rodando em Lead→Opportunity + objetos custom, com o modelo de lending nativo FSC provisionado mas NÃO adotado (GAP). O Pilar 5 modela parcelas como OpportunityLineItem e a decisão na Opportunity — divergindo do lending FSC-nativo. O estado de decisão deve ficar em Opportunity, ou migrar para objetos de lending FSC-nativos?","Se a adoção de lending FSC-nativo for aprovada depois (fit/gap ROM: 3-5 sprints, alto risco), o modelo aceite/parcelas construído sobre Opportunity precisaria de rework e re-link de dados (simulador LWC, controllers). Confirmar o modelo de dados alvo do estado de decisão antes do build de E05."
G0515,Potential Risk,"A premissa do engajamento é 'MuleSoft só reapontado', mas o mecanismo do Pilar 5 é um padrão event-first net-new: publicar OpportunityInfo__e, um subscriber Pub/Sub MuleSoft autenticado via External Client App (JWT Bearer / Client Credentials M2M, ADR-018), a matriz BRE birô-selector, e API-09 (comando aceite/recusa). Isso é construção de integração nova, não reaponte de callout existente. O backbone de evento de P5 está escopado e ownado como trabalho MuleSoft/Evertec net-new?","Se a integração de P5 é estimada como reaponte, o esforço é subestimado. A fronteira de ownership importa — fluxos MuleSoft + endpoints Sinqia são contratos Client/Evertec-owned, então o publish/subscribe lado Salesforce e o mapeamento ocorrência↔pendência são o entregável PS, mas o build de fluxo é dependência fora do controle PS. Também gated na prontidão da API-09 (só JUCESP em QA)."
G0516,Missing Requirement,"O Pilar 5 introduz uma superfície de decisão net-new voltada ao tomador (tela de proposta com parcelas, taxas, condições + aprovar/recusar) que produz um compromisso comercial legalmente consequente, mas nenhum dono de experience-design/content-design ou review de disclosure financeiro é nomeado, e a governança da decisão (quem pode reverter um cancelamento, trilha de auditoria via log de ocorrência) só é parcialmente definida. Experience design (clareza dos termos financeiros, UX de confirmação/consentimento) e governança de decisão devem ser escopados como atividades ownadas?",Sinais de experience-design e governança presentes. Uma tela de aceite vinculante com disclosure financeiro subdesenhado é risco de compliance e adoção; governança de reversão/auditoria afeta o catálogo ocorrência↔pendência e a política cancelado→ativo. Levantar como perguntas ao comprador — não auto-adicionar epica; confirmar se DSP ou PS é dono de cada.
G0601,Missing Requirement,"O provedor de assinatura da CCB (API-29) segue indefinido — thread aberta confirmada na epica e na Fase 0. O MVP (Cenário 2) usa assinatura manual (firma reconhecida ou plataforma externa) com re-upload da CCB assinada, mas a descrição da epica lista 'assinatura digital' como se estivesse no escopo. Decidir: (a) assinatura digital entra neste release ou fica diferida à Fase 2?; (b) qual provedor (gov.br/ICP-Brasil, DocuSign, OneSpan, Clicksign)?; (c) padrão de integração — conector nativo vs. orquestração via MuleSoft na API-29?",Integração não precificada e sizing exposto: a epica está em M sustentada pela premissa de assinatura manual. Um provedor de assinatura digital com fluxo de callback/webhook e estados de assinatura empurra E06 de M para L. Trava crítica da Fase 0 ('provedor de assinatura definido antes da S10'). Bloqueia o desenho de F23 e do CMP-31/32.
G0602,Potential Risk,"Se o release usar assinatura manual + upload do PDF assinado, a validade jurídica e a exequibilidade da CCB precisam ser validadas com o jurídico da DSP. Uma CCB (Cédula de Crédito Bancário) é título de crédito executivo — o modelo de assinatura (firma reconhecida física vs. ICP-Brasil vs. gov.br) determina se o instrumento é exequível. Marcado como assumption ('validar validade legal do upload com DSP') sem base documental. Confirmar: exigência de trilha de auditoria, evidência anti-adulteração e carimbo de tempo.","Risco de negócio de alta severidade: assinatura inadequada pode invalidar o contrato de crédito e a garantia associada, comprometendo a cobrança. Decisão do cliente (DSP negócio/jurídico) — flag, não bloqueio; roteia a mitigação (parecer jurídico na Fase 0) para o cliente decidir escopar."
G0603,Logical Gap,"Ciclo de vida e armazenamento do documento CCB sob FSC não definidos. Onde vivem o PDF gerado (F22), a CCB assinada re-anexada (F23) e os anexos de garantias (CMP-33)? Salesforce Files tem limite de 12 MB, insuficiente para documentos Agro (penhor de safra, escrituras). O repositório externo (>12 MB, S3 vs. alternativa) está diferido/em aberto. O modelo de documentos de lending do FSC não é adotado (ResidentialLoanApplication e anexos com 0 registros; Action Plans/ARC 'não adotado'). Definir: objeto-âncora do documento, versionamento (não-assinado → assinado), retenção e controle de acesso no portal.",Não é possível construir F22/F23 sem decidir armazenamento + âncora de dados. Reaproveitar Salesforce Files barra documentos Agro; repositório externo é esforço de arquitetura não precificado. Interage com E04 (mesmo dilema de anexos >12 MB).
G0604,Logical Gap,"Mapeamento do objeto de contrato sob FSC não resolvido. Onde a CCB/contrato existe como registro no Salesforce? O fit/gap mostra o modelo de lending do FSC não adotado — a jornada roda em Opportunity + customs. 'Meus Contratos' (F24) lê detalhes financeiros síncronamente do Sinqia via API-03/04: o Salesforce é apenas uma visão (read-through) ou persiste um registro de contrato como fonte da verdade? Garantia__c (0 registros) é candidato a LoanApplicantAsset/collateral do FSC. Definir: objeto de contrato (Contract standard vs. Contrato__c vs. sem registro SF), e destino das garantias.","A decisão de modelo de dados dirige o build de F24, o CMP-31 (orquestrador de contratação) e relatórios sobre contratos/garantias. Se for read-through puro do Sinqia, F24 é leve; se exigir persistência + reconciliação, sobe o esforço. Débito técnico se replicar semântica que o modelo FSC nativo já cobriria."
G0605,Source Conflict,"Conflito de escopo entre a epica e a linha de base. (1) O Cenário 2 (MVP) cortou explicitamente 'Meus Contratos' (CMP-08) e diferiu 'assinatura digital da CCB' à Fase 2, mas E06 agora lista F24 Meus Contratos e 'assinatura digital' como no escopo. (2) A descrição da epica diz 'Migração de download/upload/Meus Contratos para objetos FSC', enquanto 01-solution afirma 'Não construído' (net-new). Reconciliar: E06 é build net-new ou migração de formalização já existente em Sales Cloud? E os itens antes cortados voltaram ao escopo deste release?",Conflito de fonte — maior prioridade. Define a fronteira de escopo e o sizing de E06. 'Migração' pressupõe formalização já construída a re-apontar; 'net-new' é construção integral — esforços muito diferentes. Fechar antes de comprometer o plano de E06.
G0606,Missing Requirement,"Experiência e governança do passo de assinatura/contratação não escopadas. Uma etapa jurídica (aceite final, assinatura, envio de garantias pós-comitê) no portal implica desenho de jornada e conteúdo para o tomador (instruções de firma reconhecida vs. assinatura digital, confirmação de aceite no CMP-32) e gestão de mudança/adoção para um fluxo legalmente sensível. Além disso, a geração da CCB (API-30) reaproveitaria a capacidade do BPP, mas a extensão às jornadas DSP/Julgamental não está confirmada — governança de quem é dono do template/geração da CCB. Essas atividades são absorvidas pela equipe existente ou exigem dono dedicado (content/service design, change)?",Sinal de experience-design/governança a levantar como pergunta ao cliente (não auto-adicionar epica). O CMP-32 (declaração/aceite final) é o ponto de maior exposição de UX de um passo jurídico; fluxo mal comunicado gera retrabalho de suporte e risco de aceite inválido. Governança do template da CCB fica indefinida enquanto não resolvida a extensão do BPP.
G0012,Assumption,Roadmap assume adoção do modelo de lending nativo do FSC (RLA/LoanApplicant/PCM/BRE/Person Accounts) como base da Fase 1 — hoje marcada REVISAR no fit/gap.,"Se não ratificada na Fase 0, Fase 1 e a sequência de migração mudam de escopo (reaponte leve vs. migração de modelo)."
G0013,Assumption,Roadmap assume que os contratos das System APIs permanecem estáveis no reapontamento (Fase 6 / E09).,"Se mudarem, a transformação MuleSoft vira escopo adicional fora do reaponte lado-Salesforce."
